term,crn,Seats_Capacity,Seats_Actual,Seats_Remaining,Waitlist_Capacity,Waitlist_Actual,Waitlist_Remaining
202501,20033,150,149,1,30,2,28
202409,12254,24,14,10,5,0,5
202409,12327,5,0,5,5,0,5
202409,12335,3,0,3,3,0,3
202409,11209,20,5,15,0,0,0
202501,20057,10,9,1,0,0,0
202501,22820,30,30,0,0,0,0
202501,23823,25,7,18,0,0,0
202409,10803,55,48,7,25,0,25
202501,23189,50,0,50,100,0,100
202409,10187,18,11,7,0,0,0
202409,12283,5,2,3,5,0,5
202501,20095,50,49,1,100,1,99
202409,12596,35,13,22,30,0,30
202501,22939,60,60,0,100,8,92
202409,10572,80,79,1,100,0,100
202409,10477,16,16,0,0,0,0
202409,11302,3,3,0,3,0,3
202409,12836,20,20,0,2,0,2
202501,21263,22,22,0,22,7,15
202409,10734,31,29,2,0,0,0
202501,20875,24,10,14,3,0,3
202501,23533,105,95,10,0,0,0
202409,13766,65,64,1,100,0,100
202409,11123,60,12,48,100,0,100
202409,11056,35,35,0,0,0,0
202409,13945,25,15,10,0,0,0
202501,22726,250,249,1,100,49,51
202501,23551,35,21,14,100,0,100
202409,12818,20,20,0,2,0,2
202409,10513,30,13,17,4,0,4
202409,12246,299,155,144,100,0,100
202501,23152,40,40,0,100,12,88
202501,20307,20,20,0,2,2,0
202501,21185,2,1,1,1,0,1
202501,21341,15,7,8,100,0,100
202501,22458,150,150,0,100,18,82
202409,13920,35,21,14,20,0,20
202409,13948,25,18,7,0,0,0
202501,23548,75,57,18,0,0,0
202409,12160,84,82,2,30,0,30
202409,11447,45,31,14,100,0,100
202501,21855,60,47,13,100,0,100
202501,23865,35,12,23,0,0,0
202409,12899,250,250,0,100,0,100
202501,20988,90,73,17,100,0,100
202501,22477,35,29,6,100,0,100
202501,21147,32,32,0,30,4,26
202409,13714,45,39,6,100,0,100
202409,11269,32,32,0,30,0,30
202501,20171,144,123,21,10,0,10
202501,21182,2,1,1,1,0,1
202501,21612,22,22,0,0,0,0
202409,10033,33,29,4,50,0,50
202409,10527,30,30,0,4,0,4
202409,11057,35,35,0,0,0,0
202409,10214,32,32,0,100,0,100
202409,10053,25,24,1,100,0,100
202409,12107,60,47,13,30,0,30
202409,10252,100,2,98,100,0,100
202501,22449,50,24,26,20,0,20
202409,13647,14,1,13,100,0,100
202501,22759,100,100,0,100,93,7
202409,11757,33,11,22,100,0,100
202501,21536,22,22,0,0,0,0
202409,10753,33,34,-1,0,0,0
202501,21442,30,0,30,100,0,100
202501,21896,40,39,1,40,10,30
202409,11581,30,30,0,100,0,100
202501,21939,60,59,1,20,0,20
202501,20737,120,120,0,40,0,40
202409,11854,150,151,-1,100,0,100
202501,22251,50,7,43,100,0,100
202501,23565,25,19,6,100,0,100
202501,21203,40,40,0,5,3,2
202409,11699,22,22,0,0,0,0
202501,20489,20,4,16,10,0,10
202501,23750,30,10,20,20,0,20
202409,11720,40,37,3,100,0,100
202501,23760,45,35,10,100,0,100
202501,20500,20,12,8,0,0,0
202409,13138,38,31,7,50,0,50
202501,23472,280,255,25,0,0,0
202501,21607,22,22,0,0,0,0
202409,12629,40,24,16,100,0,100
202409,12666,24,24,0,0,0,0
202501,20469,16,15,1,4,4,0
202501,20182,13,13,0,0,0,0
202501,20496,40,33,7,20,0,20
202409,10591,20,18,2,2,0,2
202501,23097,12,7,5,100,0,100
202409,12163,24,24,0,10,0,10
202501,21174,28,28,0,2,1,1
202501,22866,30,16,14,100,0,100
202501,22713,25,25,0,0,0,0
202501,22768,100,100,0,100,95,5
202409,10993,16,15,1,3,0,3
202409,12028,50,23,27,20,0,20
202501,21199,40,40,0,5,0,5
202501,22543,24,24,0,0,0,0
202501,20440,46,46,0,0,0,0
202409,10353,22,21,1,2,0,2
202409,10276,275,92,183,100,0,100
202409,13670,105,80,25,100,0,100
202501,23665,20,0,20,0,0,0
202501,21935,50,46,4,30,0,30
202409,11502,16,16,0,5,0,5
202409,10273,300,281,19,100,0,100
202501,22856,40,14,26,10,0,10
202409,13790,14,13,1,0,0,0
202409,12804,20,20,0,2,0,2
202501,21559,22,21,1,0,0,0
202501,23156,50,50,0,100,6,94
202501,23449,18,15,3,0,0,0
202409,13225,200,81,119,100,0,100
202501,22630,20,9,11,2,0,2
202409,11226,25,23,2,25,0,25
202409,11991,55,30,25,100,0,100
202501,22807,20,20,0,25,4,21
202501,23817,25,16,9,0,0,0
202501,22508,24,24,0,0,0,0
202409,12738,18,19,-1,0,0,0
202409,11558,24,20,4,5,0,5
202409,11990,45,29,16,100,0,100
202409,10249,26,26,0,10,0,10
202409,13757,60,62,-2,100,0,100
202501,23859,15,11,4,0,0,0
202409,10646,64,65,-1,10,0,10
202501,21688,30,28,2,10,0,10
202501,21392,60,60,0,50,13,37
202501,20022,45,45,0,100,9,91
202501,20353,155,155,0,100,46,54
202501,21190,2,0,2,1,0,1
202501,22301,20,4,16,10,0,10
202501,21447,250,216,34,100,0,100
202409,10565,42,41,1,5,0,5
202409,12847,52,46,6,100,0,100
202501,21799,30,9,21,0,0,0
202501,21850,5,5,0,20,0,20
202501,21220,33,32,1,100,13,87
202501,21762,12,12,0,100,2,98
202501,21740,60,30,30,100,0,100
202501,21004,75,43,32,100,0,100
202501,22702,250,212,38,100,0,100
202409,10324,22,21,1,4,0,4
202501,22586,9,6,3,0,0,0
202409,13892,40,27,13,25,0,25
202501,22200,5,1,4,5,0,5
202501,20655,25,25,0,10,0,10
202501,20476,100,100,0,20,3,17
202409,10801,73,58,15,25,0,25
202501,21020,60,16,44,100,0,100
202501,22154,25,2,23,100,0,100
202501,20076,25,16,9,20,0,20
202501,21358,18,18,0,5,4,1
202501,22663,20,15,5,2,0,2
202501,22122,30,26,4,100,0,100
202501,22914,25,24,1,100,0,100
202409,10483,140,132,8,100,0,100
202501,23951,1,1,0,0,0,0
202409,13090,80,77,3,100,0,100
202409,11511,18,17,1,5,0,5
202409,13827,10,1,9,0,0,0
202409,12749,10,10,0,0,0,0
202501,21514,35,33,2,20,13,7
202501,23727,10,0,10,100,0,100
202501,21957,70,66,4,35,0,35
202501,20604,65,35,30,100,0,100
202409,12212,25,0,25,5,0,5
202501,22187,3,3,0,0,0,0
202501,22136,5,2,3,5,0,5
202409,11851,25,18,7,10,0,10
202409,13195,90,46,44,10,0,10
202409,10634,64,63,1,10,0,10
202409,10610,120,119,1,100,0,100
202409,13955,30,25,5,0,0,0
202409,10977,28,28,0,3,0,3
202501,20020,33,33,0,50,2,48
202501,20607,64,62,2,10,0,10
202501,20330,20,20,0,4,4,0
202501,22711,25,25,0,0,0,0
202409,12699,24,23,1,0,0,0
202409,13584,18,13,5,100,0,100
202409,11866,70,33,37,100,0,100
202501,22633,20,20,0,2,0,2
202501,20308,20,20,0,2,2,0
202501,20437,299,298,1,50,39,11
202409,13073,25,24,1,100,0,100
202501,22933,60,60,0,100,1,99
202409,10710,6,6,0,10,0,10
202409,12344,25,9,16,100,0,100
202501,21820,24,5,19,15,0,15
202501,21034,30,7,23,100,0,100
202501,23043,50,50,0,20,4,16
202409,12857,20,19,1,100,0,100
202409,11068,35,30,5,0,0,0
202501,21986,32,28,4,8,2,6
202501,21654,50,37,13,100,0,100
202409,11419,75,33,42,100,0,100
202409,12741,9,8,1,0,0,0
202409,10283,24,24,0,4,0,4
202409,11176,45,37,8,100,0,100
202409,12708,24,22,2,0,0,0
202501,20098,45,44,1,100,0,100
202409,13126,22,19,3,30,0,30
202409,12439,5,0,5,5,0,5
202409,12711,24,22,2,0,0,0
202501,23764,10,2,8,100,0,100
202501,22553,24,24,0,0,0,0
202501,21218,33,33,0,100,10,90
202501,22858,20,20,0,0,0,0
202501,21005,70,19,51,100,0,100
202501,22808,15,8,7,50,0,50
202409,13965,10,7,3,100,0,100
202501,23943,18,2,16,50,0,50
202501,20990,40,10,30,100,0,100
202501,20448,110,91,19,100,0,100
202501,20163,18,17,1,0,0,0
202409,10807,55,46,9,0,0,0
202501,21523,28,14,14,10,0,10
202409,13301,15,13,2,100,0,100
202409,10650,55,52,3,50,0,50
202409,10395,55,55,0,100,0,100
202501,22778,25,25,0,30,17,13
202409,10960,132,110,22,50,0,50
202501,20217,32,32,0,100,17,83
202501,21414,15,15,0,5,1,4
202409,13712,50,31,19,100,0,100
202501,20051,50,50,0,100,3,97
202501,23746,30,11,19,20,0,20
202501,22653,20,6,14,2,0,2
202501,23050,50,48,2,25,17,8
202501,21032,40,34,6,100,0,100
202409,14247,1,1,0,0,0,0
202501,22868,30,8,22,100,0,100
202409,10748,31,34,-3,0,0,0
202409,10903,45,31,14,100,0,100
202409,11348,60,33,27,60,0,60
202409,10399,75,53,22,100,0,100
202501,22986,38,38,0,50,11,39
202501,20965,35,33,2,0,0,0
202409,14101,24,19,5,0,0,0
202409,14206,5,1,4,30,0,30
202501,20862,10,10,0,3,0,3
202501,23821,25,13,12,0,0,0
202409,12930,100,98,2,100,0,100
202501,23166,25,25,0,100,7,93
202501,21065,35,26,9,50,0,50
202409,14027,60,58,2,100,0,100
202409,13773,35,32,3,100,0,100
202409,12055,50,45,5,10,0,10
202501,20562,45,36,9,100,0,100
202501,23045,50,49,1,20,0,20
202501,22740,35,19,16,0,0,0
202409,10643,64,66,-2,10,0,10
202501,20726,65,22,43,0,0,0
202409,11120,40,11,29,100,0,100
202501,21202,40,40,0,5,3,2
202409,10257,100,5,95,100,0,100
202409,12269,71,67,4,100,0,100
202501,20901,16,16,0,3,3,0
202501,23021,35,34,1,100,13,87
202409,10474,92,88,4,0,0,0
202409,12355,9,2,7,5,0,5
202501,22634,20,20,0,2,0,2
202501,23956,30,13,17,100,0,100
202501,21318,16,16,0,4,4,0
202501,22265,5,1,4,5,0,5
202409,14106,20,10,10,0,0,0
202409,11158,35,33,2,50,0,50
202409,10841,5,1,4,10,0,10
202409,10388,20,20,0,4,0,4
202409,12380,5,0,5,5,0,5
202409,12061,40,22,18,10,0,10
202501,21794,30,0,30,50,0,50
202409,11576,30,30,0,25,0,25
202501,21464,19,15,4,10,0,10
202409,13716,45,38,7,100,0,100
202409,11734,25,19,6,25,0,25
202501,20203,32,31,1,100,14,86
202409,11407,24,22,2,4,0,4
202501,20647,175,87,88,17,0,17
202501,22817,130,106,24,13,0,13
202501,20179,18,9,9,0,0,0
202409,10284,24,24,0,4,0,4
202501,21197,40,40,0,5,2,3
202409,10899,45,24,21,100,0,100
202409,10765,21,21,0,0,0,0
202501,23168,20,20,0,100,3,97
202409,12844,50,39,11,100,0,100
202501,21526,30,7,23,10,0,10
202409,12417,5,0,5,5,0,5
202501,20908,24,18,6,50,0,50
202409,11214,30,7,23,0,0,0
202409,10143,24,24,0,100,0,100
202409,10666,30,7,23,100,0,100
202409,11383,40,41,-1,35,0,35
202409,11863,100,98,2,100,0,100
202409,13837,20,10,10,0,0,0
202409,12191,80,69,11,0,0,0
202409,11506,30,28,2,50,0,50
202501,23686,20,20,0,100,9,91
202501,22448,40,30,10,100,0,100
202501,22013,150,115,35,50,0,50
202501,21356,18,18,0,5,5,0
202501,21907,40,40,0,40,0,40
202409,13095,60,62,-2,100,0,100
202501,22176,5,0,5,5,0,5
202501,23087,5,3,2,0,0,0
202501,20265,24,24,0,4,4,0
202501,20816,30,30,0,100,0,100
202409,11758,25,9,16,100,0,100
202501,23919,35,0,35,0,0,0
202501,23870,10,4,6,0,0,0
202409,13904,10,4,6,100,0,100
202501,21398,18,11,7,5,0,5
202501,21273,50,49,1,35,0,35
202501,21399,18,10,8,5,0,5
202501,22665,20,18,2,2,0,2
202501,23751,30,13,17,20,0,20
202501,20342,20,20,0,4,4,0
202409,13161,38,26,12,50,0,50
202501,21793,20,8,12,20,0,20
202409,12316,5,1,4,5,0,5
202409,12761,24,15,9,100,0,100
202409,13928,40,39,1,10,0,10
202409,13723,50,49,1,100,0,100
202409,11311,3,3,0,3,0,3
202409,11114,75,52,23,100,0,100
202501,21208,32,32,0,30,9,21
202409,10896,20,13,7,100,0,100
202501,20337,18,18,0,4,4,0
202409,13309,25,25,0,100,0,100
202409,11521,40,40,0,30,0,30
202501,23094,16,11,5,100,0,100
202409,10966,1,0,1,2,0,2
202409,13967,10,4,6,100,0,100
202409,10998,16,14,2,3,0,3
202409,10181,144,99,45,10,0,10
202409,11324,33,31,2,100,0,100
202409,12242,80,58,22,100,0,100
202501,22100,22,22,0,5,0,5
202501,23054,100,77,23,45,0,45
202409,13032,28,27,1,0,0,0
202409,10245,60,48,12,100,0,100
202409,11669,22,20,2,0,0,0
202501,21245,99,99,0,90,6,84
202409,10054,100,99,1,20,0,20
202409,10982,110,78,32,50,0,50
202409,11917,26,21,5,10,0,10
202409,10791,17,12,5,0,0,0
202501,21367,200,199,1,100,35,65
202409,10813,23,22,1,0,0,0
202501,22235,3,0,3,3,0,3
202409,12114,65,45,20,32,0,32
202409,12792,20,16,4,2,0,2
202501,23674,25,9,16,0,0,0
202409,12450,3,2,1,3,0,3
202409,12976,50,21,29,30,0,30
202501,21217,32,32,0,100,10,90
202409,11225,25,24,1,25,0,25
202501,23599,30,0,30,0,0,0
202501,22865,50,50,0,100,2,98
202501,21661,53,53,0,100,16,84
202501,21028,60,45,15,100,0,100
202501,22683,20,21,-1,100,14,86
202501,22564,80,62,18,10,0,10
202501,24000,2,2,0,0,0,0
202501,20144,24,17,7,100,0,100
202409,13312,35,34,1,100,0,100
202501,21408,15,15,0,5,5,0
202409,10496,30,30,0,4,0,4
202501,23105,16,13,3,100,0,100
202501,22671,25,25,0,100,4,96
202409,11890,15,15,0,100,0,100
202409,12926,100,100,0,100,0,100
202409,10437,20,10,10,5,0,5
202409,11434,48,24,24,100,0,100
202409,12681,24,23,1,0,0,0
202409,13938,25,16,9,0,0,0
202501,22453,40,15,25,0,0,0
202409,12371,5,0,5,5,0,5
202501,21919,200,109,91,100,0,100
202409,11549,25,17,8,0,0,0
202409,12289,5,1,4,5,0,5
202501,22460,35,34,1,0,0,0
202501,20732,150,135,15,15,0,15
202501,22973,18,0,18,50,0,50
202501,20055,80,71,9,40,0,40
202409,10207,32,31,1,100,0,100
202501,22888,25,24,1,100,0,100
202409,11085,60,56,4,100,0,100
202409,10973,30,19,11,3,0,3
202501,20597,65,52,13,50,0,50
202409,11086,55,29,26,100,0,100
202501,23734,10,0,10,100,0,100
202501,20212,32,32,0,100,7,93
202501,22646,20,11,9,2,0,2
202501,23678,50,48,2,0,0,0
202501,22650,20,15,5,2,0,2
202409,10488,30,30,0,4,0,4
202409,10581,12,12,0,2,0,2
202409,11877,60,18,42,100,0,100
202409,13008,40,34,6,0,0,0
202409,11365,40,28,12,100,0,100
202409,13934,25,16,9,0,0,0
202409,11860,120,83,37,100,0,100
202409,11424,91,29,62,100,0,100
202409,11737,22,22,0,0,0,0
202501,21756,60,60,0,100,6,94
202501,23140,23,23,0,100,16,84
202501,20811,60,47,13,50,0,50
202501,21178,2,1,1,1,0,1
202501,21789,20,12,8,30,0,30
202409,10044,30,29,1,30,0,30
202409,12298,30,11,19,100,0,100
202501,23451,20,10,10,0,0,0
202409,10333,22,22,0,2,0,2
202409,11224,25,26,-1,25,0,25
202501,20529,80,62,18,100,0,100
202409,13137,38,35,3,50,0,50
202501,22185,3,0,3,3,0,3
202409,13929,40,36,4,10,0,10
202501,20018,30,30,0,50,4,46
202409,14054,2,1,1,0,0,0
202409,12736,18,17,1,0,0,0
202501,20592,80,60,20,5,0,5
202501,21677,10,9,1,100,0,100
202409,11684,22,17,5,0,0,0
202501,21330,23,16,7,4,0,4
202409,10994,16,12,4,3,0,3
202409,13591,20,21,-1,100,0,100
202501,20289,24,24,0,4,3,1
202501,21741,71,71,0,100,1,99
202409,13074,25,25,0,100,0,100
202409,10170,18,15,3,0,0,0
202409,12904,100,100,0,100,0,100
202409,11470,18,19,-1,5,0,5
202501,22822,30,30,0,0,0,0
202501,22465,80,79,1,100,13,87
202501,22517,24,24,0,0,0,0
202501,22463,75,75,0,100,50,50
202409,11327,33,32,1,100,0,100
202409,11653,22,18,4,0,0,0
202409,11993,30,28,2,100,0,100
202409,11349,60,26,34,60,0,60
202501,23454,18,11,7,0,0,0
202501,21422,16,11,5,5,0,5
202409,12089,60,60,0,25,0,25
202409,12353,5,1,4,5,0,5
202501,22138,5,1,4,5,0,5
202501,21012,85,33,52,100,0,100
202409,11494,15,14,1,0,0,0
202501,21365,35,33,2,100,0,100
202501,20992,30,30,0,0,0,0
202409,11630,10,3,7,10,0,10
202501,22175,5,0,5,5,0,5
202409,11175,45,36,9,100,0,100
202409,13739,22,21,1,100,0,100
202501,23628,30,30,0,10,10,0
202501,22677,50,50,0,100,13,87
202501,23133,15,11,4,100,0,100
202501,20766,80,80,0,10,5,5
202409,10934,60,49,11,10,0,10
202409,11614,20,11,9,100,0,100
202501,22174,5,1,4,5,0,5
202501,21237,60,59,1,60,2,58
202409,13005,40,41,-1,0,0,0
202409,11767,53,43,10,100,0,100
202501,22124,5,0,5,5,0,5
202501,21410,15,15,0,5,5,0
202409,13142,22,19,3,50,0,50
202501,21036,25,12,13,100,0,100
202501,20056,50,40,10,30,0,30
202409,12196,50,43,7,10,0,10
202501,23839,60,35,25,100,0,100
202409,13738,30,29,1,100,0,100
202409,12099,60,50,10,30,0,30
202409,12122,25,13,12,10,0,10
202409,10432,48,28,20,50,0,50
202501,22172,5,0,5,5,0,5
202409,12579,10,2,8,20,0,20
202409,11666,22,21,1,0,0,0
202409,11679,22,22,0,0,0,0
202501,22925,160,160,0,100,4,96
202501,22023,32,31,1,5,0,5
202501,22729,250,250,0,100,76,24
202501,23024,35,35,0,100,3,97
202409,13048,15,14,1,100,0,100
202409,13721,40,40,0,100,0,100
202409,12346,50,6,44,100,0,100
202409,10267,70,48,22,100,0,100
202501,21098,20,16,4,25,0,25
202409,12686,338,301,37,33,0,33
202409,11376,15,1,14,5,0,5
202501,21019,47,17,30,100,0,100
202409,10404,12,12,0,4,0,4
202501,22135,5,0,5,5,0,5
202409,12271,4,0,4,5,0,5
202409,11568,50,50,0,100,0,100
202501,23031,25,20,5,100,0,100
202409,12408,20,14,6,100,0,100
202501,22823,30,27,3,0,0,0
202501,22647,20,15,5,2,0,2
202501,22247,20,0,20,10,0,10
202501,20346,20,20,0,4,4,0
202501,21981,70,69,1,60,0,60
202501,22737,35,35,0,0,0,0
202409,10172,18,14,4,0,0,0
202501,23830,25,17,8,0,0,0
202501,20640,30,30,0,0,0,0
202409,12813,20,9,11,2,0,2
202409,11810,24,20,4,5,0,5
202409,11723,60,38,22,100,0,100
202409,10034,33,30,3,100,0,100
202501,20140,18,18,0,100,1,99
202501,21116,33,30,3,0,0,0
202409,12029,50,47,3,20,0,20
202409,12655,299,213,86,20,0,20
202501,22051,50,50,0,100,26,74
202501,22710,25,24,1,0,0,0
202409,10991,16,17,-1,3,0,3
202409,11024,3,3,0,50,0,50
202501,22253,5,0,5,5,0,5
202409,13690,35,21,14,100,0,100
202501,22624,20,20,0,2,0,2
202501,21223,33,33,0,100,10,90
202501,21384,40,32,8,100,0,100
202501,21601,22,22,0,0,0,0
202409,14118,15,0,15,0,0,0
202409,10386,20,19,1,4,0,4
202501,21108,100,41,59,100,0,100
202501,20075,25,15,10,20,0,20
202501,23042,50,50,0,20,0,20
202409,12026,50,35,15,20,0,20
202501,22292,3,0,3,3,0,3
202409,10259,15,0,15,100,0,100
202409,12733,22,20,2,0,0,0
202409,10983,16,15,1,3,0,3
202501,21547,22,21,1,0,0,0
202501,20341,20,20,0,4,2,2
202501,21791,20,0,20,0,0,0
202501,20997,30,30,0,0,0,0
202501,22736,35,35,0,0,0,0
202409,12984,95,89,6,10,0,10
202501,20986,55,29,26,100,0,100
202409,14262,2,2,0,0,0,0
202501,21584,22,17,5,0,0,0
202501,21760,40,36,4,100,0,100
202409,12760,30,16,14,100,0,100
202409,10626,100,58,42,80,0,80
202409,12178,151,93,58,30,0,30
202409,13013,38,35,3,0,0,0
202409,12936,100,100,0,100,0,100
202501,20996,75,50,25,100,0,100
202409,11695,22,22,0,0,0,0
202501,22144,5,1,4,5,0,5
202501,23938,20,0,20,0,0,0
202409,12758,30,11,19,100,0,100
202501,21568,22,14,8,0,0,0
202501,21405,16,6,10,5,0,5
202501,20704,20,20,0,0,0,0
202501,21574,22,22,0,0,0,0
202409,12850,100,97,3,100,0,100
202409,13268,12,11,1,100,0,100
202501,20527,18,4,14,15,0,15
202501,22963,38,38,0,50,7,43
202409,10233,32,31,1,100,0,100
202409,10956,18,15,3,3,0,3
202501,21925,80,76,4,40,0,40
202409,10728,30,29,1,0,0,0
202409,11777,53,35,18,100,0,100
202501,23494,20,10,10,0,0,0
202409,14263,1,1,0,0,0,0
202409,10163,30,29,1,100,0,100
202409,14028,5,1,4,3,0,3
202501,21839,20,2,18,100,0,100
202501,20974,30,30,0,0,0,0
202409,10516,16,12,4,4,0,4
202409,13988,10,2,8,100,0,100
202409,10784,55,55,0,0,0,0
202409,11664,176,169,7,100,0,100
202501,20370,18,15,3,4,0,4
202409,11310,3,3,0,3,0,3
202501,21697,75,44,31,0,0,0
202501,21550,22,22,0,0,0,0
202409,10194,13,5,8,0,0,0
202409,11674,110,106,4,100,0,100
202409,12370,5,2,3,5,0,5
202409,10482,350,252,98,100,0,100
202409,13769,60,62,-2,100,0,100
202501,22932,60,60,0,100,58,42
202501,23107,16,13,3,100,0,100
202501,22017,32,26,6,10,0,10
202409,12845,65,61,4,100,0,100
202501,21608,22,22,0,0,0,0
202409,11090,70,14,56,100,0,100
202409,11483,15,16,-1,5,0,5
202409,10335,22,22,0,2,0,2
202501,20215,32,32,0,100,11,89
202501,21251,40,40,0,40,20,20
202409,10290,24,24,0,4,0,4
202409,10739,31,29,2,0,0,0
202409,11989,55,43,12,100,0,100
202409,12698,24,22,2,0,0,0
202501,21479,30,30,0,50,6,44
202501,20763,5,3,2,10,0,10
202409,12731,22,22,0,0,0,0
202409,11076,31,27,4,0,0,0
202501,22777,25,25,0,30,20,10
202501,21056,33,31,2,0,0,0
202501,23768,10,4,6,100,0,100
202409,11680,132,127,5,100,0,100
202409,10677,31,31,0,0,0,0
202501,20156,30,29,1,100,3,97
202409,12108,60,52,8,30,0,30
202501,22642,20,17,3,2,0,2
202501,21216,33,33,0,100,15,85
202501,21458,24,17,7,5,0,5
202501,22110,180,99,81,100,0,100
202501,21112,75,75,0,0,0,0
202409,12067,55,52,3,12,0,12
202409,13160,38,33,5,50,0,50
202409,11770,50,41,9,100,0,100
202409,10819,50,43,7,10,0,10
202409,12390,3,0,3,3,0,3
202501,21992,100,27,73,0,0,0
202501,23739,60,60,0,100,18,82
202501,23577,77,66,11,0,0,0
202409,10169,30,21,9,5,0,5
202501,21391,35,33,2,0,0,0
202409,11788,50,42,8,100,0,100
202501,23155,50,50,0,100,3,97
202501,22848,60,19,41,50,0,50
202409,11524,60,46,14,50,0,50
202409,10811,23,18,5,0,0,0
202409,12429,5,1,4,5,0,5
202409,12090,60,59,1,25,0,25
202409,12695,24,23,1,0,0,0
202409,10894,60,22,38,100,0,100
202501,21194,210,210,0,20,15,5
202409,12911,35,35,0,0,0,0
202501,20860,100,64,36,50,0,50
202409,11966,38,22,16,100,0,100
202409,12653,180,180,0,50,0,50
202409,12045,200,179,21,100,0,100
202409,11554,24,22,2,5,0,5
202409,10948,32,33,-1,3,0,3
202409,12700,24,20,4,0,0,0
202409,12202,40,38,2,30,0,30
202409,12671,24,22,2,0,0,0
202409,11418,19,19,0,4,0,4
202409,12880,250,218,32,100,0,100
202409,12348,5,0,5,5,0,5
202501,23933,25,20,5,100,0,100
202409,13151,18,0,18,50,0,50
202409,13719,50,50,0,100,0,100
202501,23131,15,15,0,100,0,100
202409,12372,5,2,3,5,0,5
202409,10831,6,5,1,10,0,10
202409,13592,20,10,10,100,0,100
202501,20082,22,5,17,10,0,10
202409,12159,84,82,2,50,0,50
202409,12897,25,25,0,0,0,0
202409,11303,4,4,0,3,0,3
202501,22831,45,45,0,40,25,15
202409,12747,10,11,-1,0,0,0
202409,11819,53,47,6,5,0,5
202409,13895,20,24,-4,10,0,10
202409,10302,24,24,0,4,0,4
202501,22153,5,1,4,5,0,5
202501,22627,20,14,6,2,0,2
202409,10642,64,65,-1,10,0,10
202409,11650,80,74,6,100,0,100
202409,13306,12,13,-1,100,0,100
202409,13302,15,10,5,100,0,100
202409,10343,22,21,1,2,0,2
202501,20891,20,7,13,3,0,3
202409,12021,50,26,24,12,0,12
202409,11084,60,24,36,0,0,0
202501,20927,65,24,41,50,0,50
202501,20454,358,336,22,100,0,100
202409,12815,22,19,3,2,0,2
202501,22632,140,131,9,100,0,100
202501,20028,45,45,0,100,12,88
202409,11774,50,47,3,100,0,100
202409,13755,25,20,5,100,0,100
202501,20538,18,18,0,3,0,3
202409,11678,22,21,1,0,0,0
202501,20220,32,32,0,100,6,94
202501,20815,30,29,1,100,0,100
202501,20398,50,18,32,10,0,10
202501,20641,30,30,0,0,0,0
